X,Y,Plot,naam,lmf_indeling,bodemgebruik,OMSCHRIJVI,geometry,lmf_english
115537765.649999,390091342.4354989,Grid547,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (115382.765649999 389628.3424354989),Higher sandy soils South
118182372.549999,390091342.4354989,Grid548,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (118027.37254999901 389628.3424354989),Higher sandy soils South
120826979.4499991,390091342.4354989,Grid549,Noord-Brabant,hzz,Recreatie,Zand,POINT (120671.9794499991 389628.3424354989),Higher sandy soils South
123471586.3499991,390091342.4354989,Grid550,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (123316.5863499991 389628.3424354989),Higher sandy soils South
126116193.24999909,390091342.4354989,Grid551,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (125961.1932499991 389628.3424354989),Higher sandy soils South
128760800.1499991,390091342.4354989,Grid552,Noord-Brabant,hzz,Bos,Zand,POINT (128605.8001499991 389628.3424354989),Higher sandy soils South
131405407.0499991,390091342.4354989,Grid553,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (131250.4070499991 389628.3424354989),Higher sandy soils South
134050013.9499991,390091342.4354989,Grid554,Noord-Brabant,hzz,Bos,Zand,POINT (133895.0139499991 389628.3424354989),Higher sandy soils South
136694620.8499991,390091342.4354989,Grid555,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (136539.6208499991 389628.3424354989),Higher sandy soils South
139339227.7499992,390091342.4354989,Grid556,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (139184.2277499992 389628.3424354989),Higher sandy soils South
141983834.6499992,390091342.4354989,Grid557,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (141828.8346499992 389628.3424354989),Higher sandy soils South
144628441.5499992,390091342.4354989,Grid558,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (144473.4415499992 389628.3424354989),Higher sandy soils South
147273048.44999918,390091342.4354989,Grid559,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (147118.0484499992 389628.3424354989),Higher sandy soils South
149917655.3499992,390091342.4354989,Grid560,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (149762.6553499992 389628.3424354989),Higher sandy soils South
152562262.24999923,390091342.4354989,Grid561,Noord-Brabant,hzz,Bos,Zand,POINT (152407.2622499992 389628.3424354989),Higher sandy soils South
155206869.14999923,390091342.4354989,Grid562,Noord-Brabant,hzz,Bebouwd,Zand,POINT (155051.86914999923 389628.3424354989),Higher sandy soils South
157851476.04999924,390091342.4354989,Grid563,Noord-Brabant,hzz,Hoofdweg,Zand,POINT (157696.47604999924 389628.3424354989),Higher sandy soils South
160496082.94999924,390091342.4354989,Grid564,Noord-Brabant,hzz,Hoofdweg,Zand,POINT (160341.08294999925 389628.3424354989),Higher sandy soils South
163140689.84999928,390091342.4354989,Grid565,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (162985.68984999927 389628.3424354989),Higher sandy soils South
165785296.7499993,390091342.4354989,Grid566,Noord-Brabant,hzz,Hoofdweg,Zand,POINT (165630.2967499993 389628.3424354989),Higher sandy soils South
168429903.6499993,390091342.4354989,Grid567,Noord-Brabant,hzz,Bos,Zand,POINT (168274.9036499993 389628.3424354989),Higher sandy soils South
171074510.5499993,390091342.4354989,Grid568,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (170919.5105499993 389628.3424354989),Higher sandy soils South
173719117.4499993,390091342.4354989,Grid569,Noord-Brabant,hzz,Bos,Veen,POINT (173564.1174499993 389628.3424354989),Higher sandy soils South
176363724.3499993,390091342.4354989,Grid570,Noord-Brabant,hzz,Water,Lichte zavel,POINT (176208.7243499993 389628.3424354989),Higher sandy soils South
179008331.2499994,390091342.4354989,Grid571,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (178853.3312499994 389628.3424354989),Higher sandy soils South
181652938.14999938,390091342.4354989,Grid572,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (181497.9381499994 389628.3424354989),Higher sandy soils South
184297545.04999942,390091342.4354989,Grid573,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (184142.5450499994 389628.3424354989),Higher sandy soils South
186942151.9499994,390091342.4354989,Grid574,Noord-Brabant,hzz,Bos,Zand,POINT (186787.1519499994 389628.3424354989),Higher sandy soils South
189586758.8499994,390091342.4354989,Grid575,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (189431.7588499994 389628.3424354989),Higher sandy soils South
192231365.74999937,390091342.4354989,Grid576,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (192076.3657499994 389628.3424354989),Higher sandy soils South
194875972.6499994,390091342.4354989,Grid577,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (194720.9726499994 389628.3424354989),Higher sandy soils South
197520579.5499995,390091342.4354989,Grid578,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (197365.5795499995 389628.3424354989),Higher sandy soils South
200165186.4499995,390091342.4354989,Grid579,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (200010.1864499995 389628.3424354989),Higher sandy soils South
202809793.3499995,390091342.4354989,Grid580,Limburg,hzz,Water,Zand,POINT (202654.7933499995 389628.3424354989),Higher sandy soils South
205454400.24999952,390091342.4354989,Grid581,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (205299.4002499995 389628.3424354989),Higher sandy soils South
208099007.1499995,390091342.4354989,Grid582,Limburg,riv,Landbouw en overig agrarisch,Zand,POINT (207944.0071499995 389628.3424354989),River area 
210743614.0499995,390091342.4354989,Grid583,Limburg,hzz,Bos,Zand,POINT (210588.6140499995 389628.3424354989),Higher sandy soils South
22976524.149998996,393215196.9424989,Grid584,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (22821.524149998993 392752.1969424989),Sea clay South 
25621131.049999006,393215196.9424989,Grid585,Zeeland,zkz,Landbouw en overig agrarisch,Zware klei,POINT (25466.131049999007 392752.1969424989),Sea clay South 
28265737.94999901,393215196.9424989,Grid586,Zeeland,zkz,Landbouw en overig agrarisch,Zware klei,POINT (28110.737949999006 392752.1969424989),Sea clay South 
30910344.849999003,393215196.9424989,Grid587,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (30755.344849999005 392752.1969424989),Sea clay South 
33554951.749999,393215196.9424989,Grid588,Zeeland,zkz,Hoofdweg,Lichte zavel,POINT (33399.951749999 392752.1969424989),Sea clay South 
36199558.649999,393215196.9424989,Grid589,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (36044.558649999 392752.1969424989),Sea clay South 
38844165.549999,393215196.9424989,Grid590,Zeeland,afz,Recreatie,Lichte zavel,POINT (38689.165549999 392752.1969424989),Closed estuaries
41488772.449999,393215196.9424989,Grid591,Zeeland,afz,Landbouw en overig agrarisch,Lichte klei,POINT (41333.772449999 392752.1969424989),Closed estuaries
44133379.349998996,393215196.9424989,Grid592,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (43978.379349999 392752.1969424989),Sea clay South 
46777986.249998994,393215196.9424989,Grid593,Zeeland,zkz,Hoofdweg,Lichte zavel,POINT (46622.986249999 392752.1969424989),Sea clay South 
49422593.149999,393215196.9424989,Grid594,Zeeland,zkz,Bebouwd,Zware zavel,POINT (49267.593149999 392752.1969424989),Sea clay South 
52067200.049999006,393215196.9424989,Grid595,Zeeland,zkz,Bebouwd,"Bebouwing, enz",POINT (51912.200049998995 392752.1969424989),Sea clay South 
54711806.949999,393215196.9424989,Grid596,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (54556.806949998994 392752.1969424989),Sea clay South 
57356413.849998705,393215196.9424989,Grid597,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (57201.4138499987 392752.1969424989),Sea clay South 
60001020.7499987,393215196.9424989,Grid598,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (59846.0207499987 392752.1969424989),Sea clay South 
73224055.2499988,393215196.9424989,Grid599,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (73069.0552499988 392752.1969424989),Sea clay South 
75868662.1499988,393215196.9424989,Grid600,Noord-Brabant,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (75713.6621499988 392752.1969424989),Sea clay South 
78513269.04999879,393215196.9424989,Grid601,Noord-Brabant,,Bebouwd,"Bebouwing, enz",POINT (78358.2690499988 392752.1969424989),
81157875.9499989,393215196.9424989,Grid602,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (81002.8759499989 392752.1969424989),Higher sandy soils South
83802482.84999889,393215196.9424989,Grid603,Noord-Brabant,hzz,Hoofdweg,Zand,POINT (83647.4828499989 392752.1969424989),Higher sandy soils South
86447089.7499989,393215196.9424989,Grid604,Noord-Brabant,hzz,Bebouwd,Zand,POINT (86292.0897499989 392752.1969424989),Higher sandy soils South
89091696.64999889,393215196.9424989,Grid605,Noord-Brabant,hzz,Bebouwd,Zand,POINT (88936.69664999889 392752.1969424989),Higher sandy soils South
91736303.54999891,393215196.9424989,Grid606,Noord-Brabant,,Bebouwd,"Bebouwing, enz",POINT (91581.3035499989 392752.1969424989),
94380910.44999887,393215196.9424989,Grid607,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (94225.91044999889 392752.1969424989),Higher sandy soils South
97025517.3499989,393215196.9424989,Grid608,Noord-Brabant,hzz,Bos,Zand,POINT (96870.5173499989 392752.1969424989),Higher sandy soils South
99670124.24999887,393215196.9424989,Grid609,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (99515.12424999889 392752.1969424989),Higher sandy soils South
102314731.14999901,393215196.9424989,Grid610,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (102159.73114999899 392752.1969424989),Higher sandy soils South
104959338.049999,393215196.9424989,Grid611,Noord-Brabant,hzz,Bos,Zand,POINT (104804.338049999 392752.1969424989),Higher sandy soils South
107603944.949999,393215196.9424989,Grid612,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (107448.944949999 392752.1969424989),Higher sandy soils South
110248551.849999,393215196.9424989,Grid613,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (110093.551849999 392752.1969424989),Higher sandy soils South
112893158.749999,393215196.9424989,Grid614,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (112738.158749999 392752.1969424989),Higher sandy soils South
115537765.649999,393215196.9424989,Grid615,Noord-Brabant,hzz,Bos,Zand,POINT (115382.765649999 392752.1969424989),Higher sandy soils South
118182372.549999,393215196.9424989,Grid616,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (118027.37254999901 392752.1969424989),Higher sandy soils South
120826979.4499991,393215196.9424989,Grid617,Noord-Brabant,hzz,Droog natuurlijk terrein,Zand,POINT (120671.9794499991 392752.1969424989),Higher sandy soils South
123471586.3499991,393215196.9424989,Grid618,Noord-Brabant,hzz,Bos,Zand,POINT (123316.5863499991 392752.1969424989),Higher sandy soils South
126116193.24999909,393215196.9424989,Grid619,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (125961.1932499991 392752.1969424989),Higher sandy soils South
128760800.1499991,393215196.9424989,Grid620,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (128605.8001499991 392752.1969424989),Higher sandy soils South
131405407.0499991,393215196.9424989,Grid621,Noord-Brabant,hzz,Bebouwd,Zand,POINT (131250.4070499991 392752.1969424989),Higher sandy soils South
134050013.9499991,393215196.9424989,Grid622,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (133895.0139499991 392752.1969424989),Higher sandy soils South
136694620.8499991,393215196.9424989,Grid623,Noord-Brabant,hzz,Recreatie,Zand,POINT (136539.6208499991 392752.1969424989),Higher sandy soils South
139339227.7499992,393215196.9424989,Grid624,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (139184.2277499992 392752.1969424989),Higher sandy soils South
141983834.6499992,393215196.9424989,Grid625,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (141828.8346499992 392752.1969424989),Higher sandy soils South
144628441.5499992,393215196.9424989,Grid626,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (144473.4415499992 392752.1969424989),Higher sandy soils South
147273048.44999918,393215196.9424989,Grid627,Noord-Brabant,hzz,Landbouw en overig agrarisch,Lichte zavel,POINT (147118.0484499992 392752.1969424989),Higher sandy soils South
149917655.3499992,393215196.9424989,Grid628,Noord-Brabant,hzz,Bebouwd,Leem,POINT (149762.6553499992 392752.1969424989),Higher sandy soils South
152562262.24999923,393215196.9424989,Grid629,Noord-Brabant,hzz,Hoofdweg,Zand,POINT (152407.2622499992 392752.1969424989),Higher sandy soils South
155206869.14999923,393215196.9424989,Grid630,Noord-Brabant,hzz,Bebouwd,Zand,POINT (155051.86914999923 392752.1969424989),Higher sandy soils South
157851476.04999924,393215196.9424989,Grid631,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (157696.47604999924 392752.1969424989),Higher sandy soils South
160496082.94999924,393215196.9424989,Grid632,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (160341.08294999925 392752.1969424989),Higher sandy soils South
163140689.84999928,393215196.9424989,Grid633,Noord-Brabant,hzz,Landbouw en overig agrarisch,Veen,POINT (162985.68984999927 392752.1969424989),Higher sandy soils South
165785296.7499993,393215196.9424989,Grid634,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (165630.2967499993 392752.1969424989),Higher sandy soils South
168429903.6499993,393215196.9424989,Grid635,Noord-Brabant,hzz,Landbouw en overig agrarisch,Lichte zavel,POINT (168274.9036499993 392752.1969424989),Higher sandy soils South
171074510.5499993,393215196.9424989,Grid636,Noord-Brabant,hzz,Landbouw en overig agrarisch,Lichte zavel,POINT (170919.5105499993 392752.1969424989),Higher sandy soils South
173719117.4499993,393215196.9424989,Grid637,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (173564.1174499993 392752.1969424989),Higher sandy soils South
176363724.3499993,393215196.9424989,Grid638,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (176208.7243499993 392752.1969424989),Higher sandy soils South
179008331.2499994,393215196.9424989,Grid639,Noord-Brabant,hzz,Landbouw en overig agrarisch,Moerig op zand,POINT (178853.3312499994 392752.1969424989),Higher sandy soils South
181652938.14999938,393215196.9424989,Grid640,Noord-Brabant,hzz,Bos,Zand,POINT (181497.9381499994 392752.1969424989),Higher sandy soils South
184297545.04999942,393215196.9424989,Grid641,Noord-Brabant,hzz,Bos,Zand,POINT (184142.5450499994 392752.1969424989),Higher sandy soils South
186942151.9499994,393215196.9424989,Grid642,Noord-Brabant,hzz,Landbouw en overig agrarisch,Zand,POINT (186787.1519499994 392752.1969424989),Higher sandy soils South
189586758.8499994,393215196.9424989,Grid643,Limburg,hzz,Bos,Zand,POINT (189431.7588499994 392752.1969424989),Higher sandy soils South
192231365.74999937,393215196.9424989,Grid644,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (192076.3657499994 392752.1969424989),Higher sandy soils South
194875972.6499994,393215196.9424989,Grid645,Limburg,hzz,Bos,Zand,POINT (194720.9726499994 392752.1969424989),Higher sandy soils South
197520579.5499995,393215196.9424989,Grid646,Limburg,hzz,Bebouwd,Zand,POINT (197365.5795499995 392752.1969424989),Higher sandy soils South
200165186.4499995,393215196.9424989,Grid647,Limburg,hzz,Recreatie,Zand,POINT (200010.1864499995 392752.1969424989),Higher sandy soils South
202809793.3499995,393215196.9424989,Grid648,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (202654.7933499995 392752.1969424989),Higher sandy soils South
205454400.24999952,393215196.9424989,Grid649,Limburg,riv,Landbouw en overig agrarisch,Zware zavel,POINT (205299.4002499995 392752.1969424989),River area 
208099007.1499995,393215196.9424989,Grid650,Limburg,hzz,Bos,Zand,POINT (207944.0071499995 392752.1969424989),Higher sandy soils South
210743614.0499995,393215196.9424989,Grid651,Limburg,hzz,Landbouw en overig agrarisch,Zand,POINT (210588.6140499995 392752.1969424989),Higher sandy soils South
20331917.24999901,396339051.4494989,Grid652,Zeeland,duo,Landbouw en overig agrarisch,Zware zavel,POINT (20176.91724999901 395876.0514494989),Dunes mainland
22976524.149998996,396339051.4494989,Grid653,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (22821.524149998993 395876.0514494989),Sea clay South 
25621131.049999006,396339051.4494989,Grid654,Zeeland,zkz,Landbouw en overig agrarisch,Zware klei,POINT (25466.131049999007 395876.0514494989),Sea clay South 
28265737.94999901,396339051.4494989,Grid655,Zeeland,zkz,Landbouw en overig agrarisch,Lichte klei,POINT (28110.737949999006 395876.0514494989),Sea clay South 
30910344.849999003,396339051.4494989,Grid656,Zeeland,zkz,Landbouw en overig agrarisch,Zware klei,POINT (30755.344849999005 395876.0514494989),Sea clay South 
33554951.749999,396339051.4494989,Grid657,Zeeland,zkz,Landbouw en overig agrarisch,Lichte zavel,POINT (33399.951749999 395876.0514494989),Sea clay South 
